2026-02-01 00:00:07 | WARN | search | Rate limit nearing threshold remaining=17 (env=dev, region=ap-southeast-1, ip=5.167.240.107, request_id=q58cyw4g0u1g404w, trace_id=ga8rz5tl68r0vmzz00duessx, ua="PostmanRuntime/7.36.0")
2026-02-01 20:54:34 | WARN | payments | Retrying request to upstream service attempt=1 (env=prod, region=us-east-1, ip=37.177.161.229, request_id=9qjgu9uv5mrdmu8x, trace_id=n9z74qwquo8akruczz0bkrmy, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 20:54:35 | WARN | storage | Circuit breaker half-open dependency=email-smtp (env=staging, region=me-south-1, ip=1.149.250.144, request_id=f5f77bgnt9oecb2c, trace_id=zxsaj5geci8qrpmmoi8u69mr, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 20:54:38 | WARN | inventory | Rate limit nearing threshold remaining=23 (env=staging, region=us-east-1, ip=186.40.80.41, request_id=tml10cnoiiju5yy0, trace_id=jrvrhhlb9lnwt03hzyycnfpf, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 20:54:39 | WARN | db | Retrying request to upstream service attempt=1 (env=prod, region=me-south-1, ip=56.61.180.3, request_id=g9p1dv51wcekpbdy, trace_id=zs0drxpsrahfjb6jhg51cxit, ua="curl/8.4.0")
2026-02-01 20:54:44 | WARN | worker | Slow response detected (2084ms) endpoint=/inventory/SKU70814 (env=prod, region=eu-west-1, ip=55.52.220.51, request_id=cvw0x3q03oorqvcu, trace_id=vyvsdfzjk2kak7v4nd318z1e, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 20:54:45 | WARN | inventory | Rate limit nearing threshold remaining=29 (env=prod, region=us-east-1, ip=99.29.224.208, request_id=7eforvbtj221jybl, trace_id=138jesdrmoyhp5ms4fc681ch, ua="curl/8.4.0")
2026-02-01 20:55:12 | WARN | gateway | Queue backlog growing size=1556 (env=prod, region=eu-west-1, ip=157.137.84.214, request_id=rcsvabcn4aecgno3, trace_id=ppp3ceytimdaxc7vzj5x61ck, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 20:55:13 | WARN | search | Queue backlog growing size=3423 (env=dev, region=us-east-1, ip=139.181.138.67, request_id=0ld5msncwel90saj, trace_id=2xbjs3wn9dhtnhplt35zbb7b, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 20:55:24 | WARN | auth | Circuit breaker half-open dependency=payments-api (env=prod, region=me-south-1, ip=207.232.136.206, request_id=esaa8qvux49ipcnb, trace_id=8em61fidfm8x6i65qc0yv7q2, ua="curl/8.4.0")
2026-02-01 20:55:34 | WARN | search | Circuit breaker half-open dependency=payments-api (env=staging, region=ap-southeast-1, ip=184.218.200.77, request_id=uo664nzf9ublqn0p, trace_id=gv564qkh1qgid9oumo35qnrx, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 20:55:36 | WARN | analytics | Slow response detected (1225ms) endpoint=/files/upload (env=prod, region=us-east-1, ip=104.58.28.121, request_id=kktxagaa5e10r0b5, trace_id=6tz7zzy2nl0lpxifqucj7ica, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 20:55:38 | WARN | frontend | Retrying request to upstream service attempt=3 (env=prod, region=ap-southeast-1, ip=234.77.143.140, request_id=qx3s8fch9u274kwc, trace_id=bur6a99tm6lpr8h8j42rzrvk, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 20:55:43 | WARN | frontend | Elevated error rate observed window_s=60 rate=7.5% (env=prod, region=me-south-1, ip=136.191.14.94, request_id=u7zrs24tkcgtf46j, trace_id=an0e6v7w2ww7w46i2ulca75o, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 20:55:44 | WARN | email | Temporary network jitter detected rtt_ms=151 (env=dev, region=eu-west-1, ip=240.28.91.165, request_id=qm4mitmdj3p09tdr, trace_id=a3zd5z8byjjtvzh1pej2s1gc, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 20:55:53 | WARN | search | Elevated error rate observed window_s=300 rate=11.4% (env=prod, region=us-east-1, ip=240.237.229.210, request_id=0ywjlu2613b2z371, trace_id=zdixgbw5u26gcvqafs87tucn, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 20:55:55 | WARN | orders | Elevated error rate observed window_s=30 rate=6.4% (env=prod, region=us-east-1, ip=31.53.97.24, request_id=dc9ukf0aptgakd3e, trace_id=jm3ji2z75gxr7gksavv19q2a, ua="PostmanRuntime/7.36.0")
2026-02-01 20:55:57 | WARN | email | Circuit breaker half-open dependency=s3 (env=staging, region=eu-west-1, ip=226.221.122.178, request_id=eq2kty3catsxpw9a, trace_id=dfpn3ov7yqdw5yewrcym2k96, ua="PostmanRuntime/7.36.0")
2026-02-01 20:56:00 | WARN | api | Queue backlog growing size=177 (env=prod, region=me-south-1, ip=224.227.171.26, request_id=12gsn1xn8cr2yu7g, trace_id=3sxekp0avt6tyqktgwv1ucpb, ua="PostmanRuntime/7.36.0")
2026-02-01 20:56:05 | WARN | worker | Payment provider latency high (1103ms) (env=prod, region=me-south-1, ip=109.96.106.217, request_id=4fle223c0dc7dgx7, trace_id=50zw0qajoh3134hhroqauy97, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 20:56:12 | WARN | auth | Rate limit nearing threshold remaining=44 (env=staging, region=eu-west-1, ip=230.156.225.74, request_id=xx1e8t6osctwv1a7, trace_id=ftemw2kse17bb9o9jkij4kyg, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 20:56:14 | WARN | profile | Disk usage above 80% disk=81% (env=prod, region=eu-west-1, ip=52.242.93.95, request_id=k7yi7z2zjbhxzc9y, trace_id=zc81bctwowobj7asun5jf9df, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 20:56:18 | WARN | inventory | Temporary network jitter detected rtt_ms=801 (env=prod, region=me-south-1, ip=12.182.39.112, request_id=2t6e5rtf8cjh5cbt, trace_id=ydgg1biik8xkio564r3vweg4, ua="curl/8.4.0")
2026-02-01 20:56:19 | WARN | cache | Elevated error rate observed window_s=300 rate=1.6% (env=staging, region=ap-southeast-1, ip=97.184.193.34, request_id=c7fj4h6xpc2752gv, trace_id=kqzo95gr42g72l2kq3rk1381, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 20:56:21 | WARN | analytics | Circuit breaker half-open dependency=payments-api (env=dev, region=me-south-1, ip=239.134.11.234, request_id=0zedss97n8orouln, trace_id=x9fzruqukaesnpwkwcx57bqr, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 20:56:23 | WARN | kms | Slow response detected (2608ms) endpoint=/users/9559/profile (env=prod, region=us-east-1, ip=40.122.65.199, request_id=kl1wqsugyflfm1q6, trace_id=ln7jdgfwbxhw5rs1mmhh0oe5, ua="PostmanRuntime/7.36.0")
2026-02-01 20:56:26 | WARN | payments | High memory usage warning mem=91% (env=dev, region=ap-southeast-1, ip=75.248.233.241, request_id=kcd3yg2hwl96cu9m, trace_id=7pm973137h5nzzzoqzv3h68h, ua="PostmanRuntime/7.36.0")
2026-02-01 20:56:27 | WARN | payments | Queue backlog growing size=603 (env=prod, region=me-south-1, ip=227.253.80.17, request_id=q1ogfutcpe4mrzuc, trace_id=0xq6lvnmnisj7z9ko2x8dyx9, ua="PostmanRuntime/7.36.0")
2026-02-01 20:56:38 | WARN | email | Disk usage above 80% disk=97% (env=prod, region=eu-west-1, ip=100.179.147.82, request_id=mvxowdkdwa7dckne, trace_id=9iceyjzgykfaio5ji6z8m2z0, ua="curl/8.4.0")
2026-02-01 20:56:39 | WARN | orders | Retrying request to upstream service attempt=2 (env=staging, region=ap-southeast-1, ip=148.4.192.43, request_id=1h4ujn59slxchd57, trace_id=14by7os3t1d88zkd3kdehdzb, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 20:56:51 | WARN | storage | Retrying request to upstream service attempt=1 (env=prod, region=eu-west-1, ip=98.113.85.175, request_id=9gb16zpe2i8ig6jf, trace_id=27q9asivhozhwv7gaerteq9g, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 20:56:52 | WARN | profile | Queue backlog growing size=4940 (env=prod, region=ap-southeast-1, ip=104.32.137.172, request_id=zcnext3j7sjypn1t, trace_id=6ojlxtv82fpqz3bkwe5ihrke, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 20:56:55 | WARN | orders | Rate limit nearing threshold remaining=20 (env=prod, region=ap-southeast-1, ip=105.12.89.83, request_id=iag6ldai9p82uxrb, trace_id=u6tecaba1jmukjbe6hdeqrlk, ua="curl/8.4.0")
2026-02-01 20:56:59 | WARN | profile | High memory usage warning mem=64% (env=prod, region=eu-west-1, ip=187.23.69.22, request_id=fhu6gkm3o0ntkngo, trace_id=zix7a0kqyiyu131hv43mskag, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 20:57:06 | WARN | api | Disk usage above 80% disk=84% (env=prod, region=eu-west-1, ip=217.231.42.220, request_id=hxe8ts3tbmf0fu09, trace_id=jg4gk8wf7dlzli0rberlbd4p, ua="PostmanRuntime/7.36.0")
2026-02-01 20:57:17 | WARN | storage | Circuit breaker half-open dependency=s3 (env=dev, region=eu-west-1, ip=67.206.105.110, request_id=1a6rj3d38a4swczv, trace_id=cmc2ma04aawc2mkxo1p8ckes, ua="curl/8.4.0")
2026-02-01 20:57:26 | WARN | search | Payment provider latency high (1381ms) (env=staging, region=us-east-1, ip=56.119.196.47, request_id=0piroaabpowkgth7, trace_id=8dmdjcwj675jwebs4lvqnugw, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 20:57:33 | WARN | orders | Temporary network jitter detected rtt_ms=202 (env=prod, region=ap-southeast-1, ip=105.136.96.221, request_id=nyqwxkgft7dalx3a, trace_id=f9gfzd9osuxppwcc7htutrib, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 20:57:44 | WARN | email | High memory usage warning mem=65% (env=staging, region=us-east-1, ip=71.56.101.247, request_id=m7tvvvyinaulhjuk, trace_id=21j55qvmindgha6wk2exg19u, ua="curl/8.4.0")
2026-02-01 20:57:45 | WARN | frontend | High memory usage warning mem=72% (env=prod, region=me-south-1, ip=179.93.95.147, request_id=po6zholepzl9bdmx, trace_id=9dims2zr3k56kgj4l1eku2vk, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 20:57:52 | WARN | orders | Rate limit nearing threshold remaining=16 (env=prod, region=ap-southeast-1, ip=18.116.99.209, request_id=o5eav4s2ex2bh7z4, trace_id=hi8zgr0ly2l7xc4wpaoc6jij, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 20:57:55 | WARN | inventory | Queue backlog growing size=3962 (env=prod, region=us-east-1, ip=70.236.47.243, request_id=nxcwjh1i5srcn0hd, trace_id=oc4j0xy7wsw30ekjp0jbuty8, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 20:57:59 | WARN | api | Rate limit nearing threshold remaining=16 (env=dev, region=us-east-1, ip=223.19.183.166, request_id=hm8cl0nkx10mgnnj, trace_id=vt36s1u1v87sz4iemb90z3si, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 20:58:06 | WARN | profile | Slow response detected (430ms) endpoint=/admin/config (env=staging, region=eu-west-1, ip=190.201.95.196, request_id=ct5ogr87n2e7p7ho, trace_id=zf0a5qc64k1azo58oozh35j0, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 20:58:12 | WARN | notifications | Queue backlog growing size=5358 (env=prod, region=ap-southeast-1, ip=213.88.50.145, request_id=ltmuglympapnxtvz, trace_id=nbmqftz0gqe0wp2qrkva09d4, ua="curl/8.4.0")
2026-02-01 20:58:14 | WARN | kms | Disk usage above 80% disk=98% (env=staging, region=me-south-1, ip=124.89.105.77, request_id=yquoj2gdsosqsbya, trace_id=hr2888htt67vems2gzindwck, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 20:58:29 | WARN | search | High memory usage warning mem=85% (env=prod, region=eu-west-1, ip=9.159.191.7, request_id=h12ck7wvasiargza, trace_id=bjbu0ikppesomr8jj8z4zshz, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 20:58:36 | WARN | kms | Slow response detected (1241ms) endpoint=/search?q=camera (env=prod, region=eu-west-1, ip=180.23.78.120, request_id=htddz4iy7ytt1959, trace_id=7kyap0v3a4ydrtkeci2izywc, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 20:58:40 | WARN | kms | Disk usage above 80% disk=95% (env=dev, region=us-east-1, ip=238.51.122.99, request_id=josjgbecqrkgyd0r, trace_id=xvzm2cej1z9iz3205db2ox9l, ua="PostmanRuntime/7.36.0")
2026-02-01 20:58:45 | WARN | auth | Queue backlog growing size=5019 (env=dev, region=us-east-1, ip=43.39.57.142, request_id=m92go27rdsswqty7, trace_id=o3g5f1pl6part2j7u01xqxt4, ua="PostmanRuntime/7.36.0")
2026-02-01 20:58:56 | WARN | frontend | Slow response detected (3079ms) endpoint=/users/2520/profile (env=staging, region=ap-southeast-1, ip=223.193.72.224, request_id=jwmglj6nmzrl0ic0, trace_id=epi4ypf9vamvbznh1d1wxusm, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 20:58:58 | WARN | frontend | Slow response detected (2115ms) endpoint=/files/upload (env=staging, region=eu-west-1, ip=77.73.44.177, request_id=fz6uo37m65s1za5e, trace_id=yri6etz90wrktgr2uneu9u20, ua="curl/8.4.0")
2026-02-01 20:59:01 | WARN | email | High memory usage warning mem=76% (env=dev, region=me-south-1, ip=254.101.246.139, request_id=8qojniy2jai8fkew, trace_id=jxlzyzc2pfm0ldpg87mcqxdj, ua="curl/8.4.0")
2026-02-01 20:59:03 | WARN | db | Disk usage above 80% disk=95% (env=staging, region=us-east-1, ip=211.73.177.237, request_id=ed1yry02tbpcex8f, trace_id=vvu1sb7ypeydckuytjnwof14, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 20:59:10 | WARN | orders | Payment provider latency high (252ms) (env=prod, region=me-south-1, ip=164.90.165.70, request_id=wamjdqvsr09akphk, trace_id=73p2gbsic5t2p44iw39fe3wh, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 20:59:14 | WARN | billing | Elevated error rate observed window_s=60 rate=11.0% (env=prod, region=me-south-1, ip=98.34.238.211, request_id=81demobh41ab9uul, trace_id=gsw5c71uzxappn2k9vk6c8c3, ua="PostmanRuntime/7.36.0")
2026-02-01 20:59:23 | WARN | gateway | Queue backlog growing size=676 (env=prod, region=us-east-1, ip=150.85.123.20, request_id=9bgapcrvf6qwq3w8, trace_id=k0zfe2p0rc0jnfkyxz7c9l1g, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 20:59:30 | WARN | profile | High memory usage warning mem=69% (env=staging, region=ap-southeast-1, ip=37.113.57.47, request_id=04jb2oykteqcnlzn, trace_id=slranp88x1u1aufhavl08utr, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 20:59:39 | WARN | frontend | High memory usage warning mem=70% (env=prod, region=me-south-1, ip=124.204.244.8, request_id=bqhojwo6qflagi3m, trace_id=aecjo6p84a0tvqvp4xckxe9x, ua="curl/8.4.0")
2026-02-01 20:59:40 | WARN | auth | Queue backlog growing size=4936 (env=dev, region=eu-west-1, ip=138.73.34.229, request_id=uao0ivjptcv7ke8v, trace_id=uvfqabc58pwsbrwkwlmgjbpg, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 20:59:48 | WARN | profile | Elevated error rate observed window_s=300 rate=2.4% (env=dev, region=eu-west-1, ip=120.168.216.157, request_id=dcr5ioj7pki6pjzw, trace_id=kj50pf68rr9gnky0cfa9in1d, ua="PostmanRuntime/7.36.0")
2026-02-01 20:59:50 | WARN | auth | High memory usage warning mem=92% (env=prod, region=ap-southeast-1, ip=80.67.190.90, request_id=lj5abrv5rrgurw5z, trace_id=che6vddyk0xpe5jlj8ownrx3, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 20:59:51 | WARN | storage | Rate limit nearing threshold remaining=48 (env=prod, region=ap-southeast-1, ip=24.22.228.170, request_id=2qo1pfq7nyqhhc4r, trace_id=qlqfmcyt5rwmkhtpxzatxv3r, ua="curl/8.4.0")
2026-02-01 20:59:56 | WARN | storage | Slow response detected (2381ms) endpoint=/login (env=prod, region=us-east-1, ip=230.239.41.230, request_id=fbg5iv62nwvhc95p, trace_id=syi6tao1foo432oif7nmlh8s, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 21:00:06 | WARN | kms | Payment provider latency high (1116ms) (env=dev, region=ap-southeast-1, ip=149.243.46.46, request_id=6h93uvddy650o6hs, trace_id=wq68neqla2bnj2em0e2jtk42, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 21:00:08 | WARN | storage | Temporary network jitter detected rtt_ms=488 (env=prod, region=us-east-1, ip=238.80.70.181, request_id=jriql8dmj4tpi78h, trace_id=etturblfjrt54hcixxuh860s, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 21:00:11 | WARN | db | Circuit breaker half-open dependency=s3 (env=dev, region=me-south-1, ip=213.12.212.96, request_id=nju064e5hz4umwnz, trace_id=pjfm9gszzwkwiiwwwbmz5yny, ua="PostmanRuntime/7.36.0")
2026-02-01 21:00:14 | WARN | gateway | Payment provider latency high (369ms) (env=staging, region=us-east-1, ip=251.159.120.248, request_id=rzfqn7qmopsc4jpq, trace_id=9h1ayq0x1rqzfg3zh66buw1o, ua="curl/8.4.0")
2026-02-01 21:00:15 | WARN | gateway | Circuit breaker half-open dependency=orders-api (env=prod, region=eu-west-1, ip=49.181.253.148, request_id=gqrqc2e548ubxsss, trace_id=l2tdo3ghy22itnki9fm5xr89, ua="curl/8.4.0")
2026-02-01 21:00:18 | WARN | inventory | Rate limit nearing threshold remaining=33 (env=prod, region=eu-west-1, ip=123.4.142.73, request_id=36yy6v3td7f1errd, trace_id=dnz8bsumr7kdciydup6hlhww, ua="curl/8.4.0")
2026-02-01 21:00:21 | WARN | cdn | Retrying request to upstream service attempt=5 (env=prod, region=me-south-1, ip=66.81.201.167, request_id=iyqx0pska51dgv0h, trace_id=2ns3aoddjbiuzqz4nsya3od4, ua="curl/8.4.0")
2026-02-01 21:00:32 | WARN | storage | Elevated error rate observed window_s=120 rate=14.4% (env=prod, region=eu-west-1, ip=58.246.128.7, request_id=adkt3dyhdv6t9g8v, trace_id=etpbkiki84do1g09fzg2p26i, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 21:00:34 | WARN | db | Temporary network jitter detected rtt_ms=620 (env=staging, region=ap-southeast-1, ip=168.78.222.76, request_id=vb0zc108we8ohyo8, trace_id=am5oln1oov4lsk39hiooii2n, ua="curl/8.4.0")
2026-02-01 21:00:45 | WARN | auth | Circuit breaker half-open dependency=orders-api (env=prod, region=us-east-1, ip=93.165.236.129, request_id=vt72q7dbjfp5q5np, trace_id=3j420w6yw4qkv5b4yj6cvoas, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 21:00:46 | WARN | frontend | Retrying request to upstream service attempt=3 (env=prod, region=us-east-1, ip=183.237.251.100, request_id=8naj21ptn3z1ctak, trace_id=1nt06y6z20u44b76d5bh12lr, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 21:00:56 | WARN | orders | Elevated error rate observed window_s=120 rate=8.9% (env=dev, region=eu-west-1, ip=56.209.182.46, request_id=0nvmqxu65mld4239, trace_id=gfr6jb33gweq7rxe20pp4hcc, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 21:01:00 | WARN | notifications | Slow response detected (2014ms) endpoint=/logout (env=prod, region=ap-southeast-1, ip=241.194.125.144, request_id=xk7qszj8hja9ik41, trace_id=nk9fumh6wmjr8sh20jm8tk5f, ua="PostmanRuntime/7.36.0")
2026-02-01 21:01:05 | WARN | analytics | Rate limit nearing threshold remaining=16 (env=staging, region=us-east-1, ip=131.29.49.48, request_id=13x8ygnxasbrwkdb, trace_id=sd3lhmpbwwkwvrgpz627p13r, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 21:01:06 | WARN | search | Queue backlog growing size=5459 (env=prod, region=me-south-1, ip=67.165.106.176, request_id=w2wu58i2l9do7l9y, trace_id=ru9t7bnkmpvgl3mbt6bikvoh, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 21:01:20 | WARN | analytics | Queue backlog growing size=2261 (env=prod, region=eu-west-1, ip=208.171.24.178, request_id=xb3x9kzatn85eu6i, trace_id=psfltbdi9hp8n5bn4bhu4a29, ua="curl/8.4.0")
2026-02-01 21:01:22 | WARN | billing | Circuit breaker half-open dependency=redis (env=dev, region=me-south-1, ip=34.232.236.234, request_id=cka6dtuigsig41st, trace_id=usd4h3nvljxyr7z31j44fayx, ua="PostmanRuntime/7.36.0")
2026-02-01 21:01:23 | WARN | auth | High memory usage warning mem=94% (env=prod, region=eu-west-1, ip=116.202.247.46, request_id=t2iq3bc59h9896mm, trace_id=mw5tg0u87v63gep6m0mnnekr, ua="curl/8.4.0")
2026-02-01 21:01:26 | WARN | kms | Rate limit nearing threshold remaining=23 (env=prod, region=ap-southeast-1, ip=96.73.108.121, request_id=fn9tc4nexcew3i2j, trace_id=pn0jo01vwusqsulojunaersy, ua="curl/8.4.0")
2026-02-01 21:01:32 | WARN | analytics | High memory usage warning mem=90% (env=dev, region=eu-west-1, ip=179.183.246.158, request_id=hdts5gct9ryxddfr, trace_id=qwcsuwybo3glernhdqxsnper, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 21:01:34 | WARN | gateway | Disk usage above 80% disk=96% (env=dev, region=ap-southeast-1, ip=227.105.31.159, request_id=cc9qa6ltiydkf98i, trace_id=7aix2o8n2t4j5ihglkeodp40, ua="curl/8.4.0")
2026-02-01 21:01:35 | WARN | cdn | Slow response detected (2192ms) endpoint=/health (env=prod, region=eu-west-1, ip=82.147.221.199, request_id=095glmb926xkm4me, trace_id=eml6giyx4gfvgqzeeoft9wdh, ua="curl/8.4.0")
2026-02-01 21:01:37 | WARN | gateway | Slow response detected (845ms) endpoint=/login (env=prod, region=us-east-1, ip=155.134.36.121, request_id=id57imuvr0jqgqpi, trace_id=5ajsrbw587hvpqo3prx9yc3c, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 21:01:42 | WARN | frontend | Elevated error rate observed window_s=120 rate=8.6% (env=dev, region=me-south-1, ip=148.109.178.231, request_id=rp87i7ucnu0og0u7, trace_id=g8ow3cdijprwli631lpo9w9p, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 21:01:57 | WARN | billing | Temporary network jitter detected rtt_ms=64 (env=prod, region=ap-southeast-1, ip=37.72.153.15, request_id=ip530pr8ek0u0mai, trace_id=9qpidfxy6dqnce8sq5jg3f0g, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 21:02:02 | WARN | analytics | Queue backlog growing size=4829 (env=dev, region=us-east-1, ip=144.160.57.206, request_id=v1vdo9cd0r9d1ukn, trace_id=1d9t8bo8yld5hspqtwbdq9hw, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 21:02:05 | WARN | email | High memory usage warning mem=79% (env=prod, region=us-east-1, ip=36.222.48.193, request_id=rti46lu99r5w8np8, trace_id=fuvwaemvf1zookehfo7levpz, ua="PostmanRuntime/7.36.0")
2026-02-01 21:02:15 | WARN | worker | High memory usage warning mem=74% (env=prod, region=ap-southeast-1, ip=121.41.123.215, request_id=7s3arv0bkli3n2u5, trace_id=28ehwphrp0jljuwm8bi12nr4, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 21:02:16 | WARN | kms | Queue backlog growing size=2943 (env=prod, region=us-east-1, ip=73.206.156.21, request_id=ec0kw1ajgysqyk81, trace_id=swxdboexo3gxy4w30mc0ijnl, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
